camera_id,timestamp_vn,motorbike,car,truck,bus,total,file
cam6,2026-01-08 23:03:57,6,5,2,0,13,data/cam6/cam6_20260108_160357.jpg
cam7,2026-01-08 23:03:58,11,2,0,0,13,data/cam7/cam7_20260108_160358.jpg
cam8,2026-01-08 23:03:59,10,5,0,0,15,data/cam8/cam8_20260108_160359.jpg
cam1,2026-01-08 23:08:54,20,7,0,1,28,data/cam1/cam1_20260108_160854.jpg
cam2,2026-01-08 23:08:55,8,2,0,0,10,data/cam2/cam2_20260108_160855.jpg
cam3,2026-01-08 23:08:55,7,4,0,0,11,data/cam3/cam3_20260108_160855.jpg
cam4,2026-01-08 23:08:56,14,2,0,0,16,data/cam4/cam4_20260108_160856.jpg
cam5,2026-01-08 23:08:57,3,15,0,0,18,data/cam5/cam5_20260108_160857.jpg
cam6,2026-01-08 23:08:57,21,1,1,0,23,data/cam6/cam6_20260108_160857.jpg
cam7,2026-01-08 23:08:58,21,2,0,0,23,data/cam7/cam7_20260108_160858.jpg
cam8,2026-01-08 23:08:59,10,1,0,0,11,data/cam8/cam8_20260108_160859.jpg
cam1,2026-01-08 23:13:54,26,11,0,0,37,data/cam1/cam1_20260108_161354.jpg
cam2,2026-01-08 23:13:55,10,2,0,0,12,data/cam2/cam2_20260108_161355.jpg
cam3,2026-01-08 23:13:55,4,0,0,0,4,data/cam3/cam3_20260108_161355.jpg
cam4,2026-01-08 23:13:56,6,2,3,0,11,data/cam4/cam4_20260108_161356.jpg
cam5,2026-01-08 23:13:57,2,14,0,0,16,data/cam5/cam5_20260108_161357.jpg
cam6,2026-01-08 23:13:57,8,0,1,0,9,data/cam6/cam6_20260108_161357.jpg
cam7,2026-01-08 23:13:58,9,4,0,2,15,data/cam7/cam7_20260108_161358.jpg
cam8,2026-01-08 23:13:59,15,3,0,0,18,data/cam8/cam8_20260108_161359.jpg
cam1,2026-01-08 23:18:54,7,10,1,0,18,data/cam1/cam1_20260108_161854.jpg
cam2,2026-01-08 23:18:55,3,3,0,0,6,data/cam2/cam2_20260108_161855.jpg
cam3,2026-01-08 23:18:55,4,0,0,1,5,data/cam3/cam3_20260108_161855.jpg
cam4,2026-01-08 23:18:56,13,2,1,0,16,data/cam4/cam4_20260108_161856.jpg
cam5,2026-01-08 23:18:57,8,9,0,0,17,data/cam5/cam5_20260108_161857.jpg
cam6,2026-01-08 23:18:57,26,0,1,0,27,data/cam6/cam6_20260108_161857.jpg
cam7,2026-01-08 23:18:58,9,0,0,0,9,data/cam7/cam7_20260108_161858.jpg
cam8,2026-01-08 23:18:59,5,1,0,0,6,data/cam8/cam8_20260108_161859.jpg
cam1,2026-01-08 23:23:54,10,11,0,1,22,data/cam1/cam1_20260108_162354.jpg
cam2,2026-01-08 23:23:55,13,0,0,0,13,data/cam2/cam2_20260108_162355.jpg
cam3,2026-01-08 23:23:55,6,4,0,0,10,data/cam3/cam3_20260108_162355.jpg
cam4,2026-01-08 23:23:56,3,0,0,0,3,data/cam4/cam4_20260108_162356.jpg
cam5,2026-01-08 23:23:57,2,9,0,1,12,data/cam5/cam5_20260108_162357.jpg
cam6,2026-01-08 23:23:58,9,2,0,0,11,data/cam6/cam6_20260108_162358.jpg
cam7,2026-01-08 23:23:59,4,0,0,0,4,data/cam7/cam7_20260108_162359.jpg
cam8,2026-01-08 23:23:59,11,2,0,0,13,data/cam8/cam8_20260108_162359.jpg
cam1,2026-01-08 23:28:54,14,9,0,0,23,data/cam1/cam1_20260108_162854.jpg
cam2,2026-01-08 23:28:55,7,1,0,0,8,data/cam2/cam2_20260108_162855.jpg
cam3,2026-01-08 23:28:55,5,0,0,0,5,data/cam3/cam3_20260108_162855.jpg
cam4,2026-01-08 23:28:56,24,6,0,2,32,data/cam4/cam4_20260108_162856.jpg
cam5,2026-01-08 23:28:57,7,12,0,0,19,data/cam5/cam5_20260108_162857.jpg
cam6,2026-01-08 23:28:57,12,1,3,1,17,data/cam6/cam6_20260108_162857.jpg
cam7,2026-01-08 23:28:58,10,0,0,1,11,data/cam7/cam7_20260108_162858.jpg
cam8,2026-01-08 23:28:59,17,4,0,1,22,data/cam8/cam8_20260108_162859.jpg
cam1,2026-01-08 23:33:54,18,10,1,0,29,data/cam1/cam1_20260108_163354.jpg
cam2,2026-01-08 23:33:55,8,3,0,0,11,data/cam2/cam2_20260108_163355.jpg
cam3,2026-01-08 23:33:55,4,1,0,0,5,data/cam3/cam3_20260108_163355.jpg
cam4,2026-01-08 23:33:56,13,1,1,2,17,data/cam4/cam4_20260108_163356.jpg
cam5,2026-01-08 23:33:57,3,14,0,0,17,data/cam5/cam5_20260108_163357.jpg
cam6,2026-01-08 23:33:57,14,2,0,0,16,data/cam6/cam6_20260108_163357.jpg
cam7,2026-01-08 23:33:58,11,0,0,0,11,data/cam7/cam7_20260108_163358.jpg
cam8,2026-01-08 23:33:59,23,0,0,0,23,data/cam8/cam8_20260108_163359.jpg
cam1,2026-01-08 23:38:54,15,6,0,0,21,data/cam1/cam1_20260108_163854.jpg
cam2,2026-01-08 23:38:55,4,3,0,0,7,data/cam2/cam2_20260108_163855.jpg
cam3,2026-01-08 23:38:55,4,2,0,0,6,data/cam3/cam3_20260108_163855.jpg
cam4,2026-01-08 23:38:56,10,1,0,0,11,data/cam4/cam4_20260108_163856.jpg
cam5,2026-01-08 23:38:57,3,9,0,0,12,data/cam5/cam5_20260108_163857.jpg
cam6,2026-01-08 23:38:57,18,1,1,0,20,data/cam6/cam6_20260108_163857.jpg
cam7,2026-01-08 23:38:58,1,0,0,0,1,data/cam7/cam7_20260108_163858.jpg
cam8,2026-01-08 23:38:58,5,2,1,0,8,data/cam8/cam8_20260108_163858.jpg
cam1,2026-01-08 23:43:54,8,11,1,1,21,data/cam1/cam1_20260108_164354.jpg
cam2,2026-01-08 23:43:55,9,2,1,0,12,data/cam2/cam2_20260108_164355.jpg
cam3,2026-01-08 23:43:56,3,1,0,0,4,data/cam3/cam3_20260108_164356.jpg
cam4,2026-01-08 23:43:56,11,2,2,0,15,data/cam4/cam4_20260108_164356.jpg
cam5,2026-01-08 23:43:57,6,5,1,1,13,data/cam5/cam5_20260108_164357.jpg
cam6,2026-01-08 23:43:58,6,1,0,0,7,data/cam6/cam6_20260108_164358.jpg
cam7,2026-01-08 23:43:58,7,2,0,0,9,data/cam7/cam7_20260108_164358.jpg
cam8,2026-01-08 23:43:59,5,1,0,0,6,data/cam8/cam8_20260108_164359.jpg
cam1,2026-01-08 23:48:54,11,8,1,0,20,data/cam1/cam1_20260108_164854.jpg
cam2,2026-01-08 23:48:55,5,1,0,0,6,data/cam2/cam2_20260108_164855.jpg
cam3,2026-01-08 23:48:55,7,0,0,0,7,data/cam3/cam3_20260108_164855.jpg
cam4,2026-01-08 23:48:56,9,1,0,0,10,data/cam4/cam4_20260108_164856.jpg
cam5,2026-01-08 23:48:57,7,8,0,0,15,data/cam5/cam5_20260108_164857.jpg
cam6,2026-01-08 23:48:57,15,0,3,1,19,data/cam6/cam6_20260108_164857.jpg
cam7,2026-01-08 23:48:58,4,0,0,1,5,data/cam7/cam7_20260108_164858.jpg
cam8,2026-01-08 23:48:59,12,2,0,0,14,data/cam8/cam8_20260108_164859.jpg
cam1,2026-01-09 06:50:18,29,8,0,2,39,data/cam1/cam1_20260108_235018.jpg
cam2,2026-01-09 06:50:21,6,1,0,0,7,data/cam2/cam2_20260108_235021.jpg
cam3,2026-01-09 06:50:23,14,5,0,1,20,data/cam3/cam3_20260108_235023.jpg
cam4,2026-01-09 06:50:25,55,7,1,2,65,data/cam4/cam4_20260108_235025.jpg
cam5,2026-01-09 06:50:27,16,39,0,1,56,data/cam5/cam5_20260108_235027.jpg
cam6,2026-01-09 06:50:29,59,7,0,0,66,data/cam6/cam6_20260108_235029.jpg
cam7,2026-01-09 06:50:32,28,5,0,0,33,data/cam7/cam7_20260108_235032.jpg
cam8,2026-01-09 06:50:34,44,7,0,1,52,data/cam8/cam8_20260108_235034.jpg
cam1,2026-01-09 06:55:18,58,25,0,0,83,data/cam1/cam1_20260108_235518.jpg
cam2,2026-01-09 06:55:18,10,3,0,0,13,data/cam2/cam2_20260108_235518.jpg
cam3,2026-01-09 06:55:19,28,2,0,1,31,data/cam3/cam3_20260108_235519.jpg
cam4,2026-01-09 06:55:20,39,12,0,2,53,data/cam4/cam4_20260108_235520.jpg
cam5,2026-01-09 06:55:20,30,28,0,1,59,data/cam5/cam5_20260108_235520.jpg
cam6,2026-01-09 06:55:21,44,5,0,0,49,data/cam6/cam6_20260108_235521.jpg
cam7,2026-01-09 06:55:22,16,4,0,0,20,data/cam7/cam7_20260108_235522.jpg
cam8,2026-01-09 06:55:22,34,14,0,1,49,data/cam8/cam8_20260108_235522.jpg
cam1,2026-01-09 07:00:18,34,6,0,0,40,data/cam1/cam1_20260109_000018.jpg
cam2,2026-01-09 07:00:18,13,1,0,0,14,data/cam2/cam2_20260109_000018.jpg
cam3,2026-01-09 07:00:19,35,3,0,0,38,data/cam3/cam3_20260109_000019.jpg
cam4,2026-01-09 07:00:20,35,10,0,0,45,data/cam4/cam4_20260109_000020.jpg
cam5,2026-01-09 07:00:20,5,9,0,0,14,data/cam5/cam5_20260109_000020.jpg
cam6,2026-01-09 07:00:21,36,10,0,1,47,data/cam6/cam6_20260109_000021.jpg
cam7,2026-01-09 07:00:22,19,2,0,0,21,data/cam7/cam7_20260109_000022.jpg
cam8,2026-01-09 07:00:22,37,6,0,1,44,data/cam8/cam8_20260109_000022.jpg
cam1,2026-01-09 07:05:18,16,6,0,1,23,data/cam1/cam1_20260109_000518.jpg
cam2,2026-01-09 07:05:19,19,1,0,0,20,data/cam2/cam2_20260109_000519.jpg
cam3,2026-01-09 07:05:19,37,5,0,0,42,data/cam3/cam3_20260109_000519.jpg
cam4,2026-01-09 07:05:21,46,10,0,1,57,data/cam4/cam4_20260109_000521.jpg
cam5,2026-01-09 07:05:24,41,14,0,1,56,data/cam5/cam5_20260109_000524.jpg
cam6,2026-01-09 07:05:25,65,6,0,0,71,data/cam6/cam6_20260109_000525.jpg
cam7,2026-01-09 07:05:26,32,4,0,0,36,data/cam7/cam7_20260109_000526.jpg
cam8,2026-01-09 07:05:27,37,12,0,1,50,data/cam8/cam8_20260109_000527.jpg
cam1,2026-01-09 07:10:18,16,16,0,2,34,data/cam1/cam1_20260109_001018.jpg
cam2,2026-01-09 07:10:18,11,0,0,0,11,data/cam2/cam2_20260109_001018.jpg
cam3,2026-01-09 07:10:19,21,5,0,0,26,data/cam3/cam3_20260109_001019.jpg
cam4,2026-01-09 07:10:20,43,10,0,1,54,data/cam4/cam4_20260109_001020.jpg
cam5,2026-01-09 07:10:21,8,6,0,0,14,data/cam5/cam5_20260109_001021.jpg
cam6,2026-01-09 07:10:21,60,2,0,0,62,data/cam6/cam6_20260109_001021.jpg
cam7,2026-01-09 07:10:22,36,4,0,0,40,data/cam7/cam7_20260109_001022.jpg
cam8,2026-01-09 07:10:23,31,5,0,2,38,data/cam8/cam8_20260109_001023.jpg
cam1,2026-01-09 07:15:18,44,13,0,4,61,data/cam1/cam1_20260109_001518.jpg
cam2,2026-01-09 07:15:18,17,2,0,1,20,data/cam2/cam2_20260109_001518.jpg
cam3,2026-01-09 07:15:19,23,4,0,0,27,data/cam3/cam3_20260109_001519.jpg
cam4,2026-01-09 07:15:20,54,13,0,0,67,data/cam4/cam4_20260109_001520.jpg
cam5,2026-01-09 07:15:21,28,12,1,0,41,data/cam5/cam5_20260109_001521.jpg
cam6,2026-01-09 07:15:21,38,4,0,0,42,data/cam6/cam6_20260109_001521.jpg
cam7,2026-01-09 07:15:22,26,3,0,0,29,data/cam7/cam7_20260109_001522.jpg
cam8,2026-01-09 07:15:23,41,6,0,0,47,data/cam8/cam8_20260109_001523.jpg
cam1,2026-01-09 07:20:18,41,19,0,3,63,data/cam1/cam1_20260109_002018.jpg
cam2,2026-01-09 07:20:18,10,2,0,0,12,data/cam2/cam2_20260109_002018.jpg
cam3,2026-01-09 07:20:19,31,5,0,0,36,data/cam3/cam3_20260109_002019.jpg
cam4,2026-01-09 07:20:20,58,14,0,2,74,data/cam4/cam4_20260109_002020.jpg
cam5,2026-01-09 07:20:21,19,23,0,0,42,data/cam5/cam5_20260109_002021.jpg
cam6,2026-01-09 07:20:22,38,2,0,0,40,data/cam6/cam6_20260109_002022.jpg
cam7,2026-01-09 07:20:23,29,1,0,0,30,data/cam7/cam7_20260109_002023.jpg
cam8,2026-01-09 07:20:24,49,21,0,0,70,data/cam8/cam8_20260109_002024.jpg
cam1,2026-01-09 07:25:18,31,23,0,0,54,data/cam1/cam1_20260109_002518.jpg
cam2,2026-01-09 07:25:18,13,5,0,0,18,data/cam2/cam2_20260109_002518.jpg
cam3,2026-01-09 07:25:19,20,6,0,0,26,data/cam3/cam3_20260109_002519.jpg
cam4,2026-01-09 07:25:20,40,4,0,2,46,data/cam4/cam4_20260109_002520.jpg
cam5,2026-01-09 07:25:21,34,21,0,3,58,data/cam5/cam5_20260109_002521.jpg
cam6,2026-01-09 07:25:21,56,4,0,0,60,data/cam6/cam6_20260109_002521.jpg
cam7,2026-01-09 07:25:22,10,2,0,1,13,data/cam7/cam7_20260109_002522.jpg
cam8,2026-01-09 07:25:23,34,16,0,2,52,data/cam8/cam8_20260109_002523.jpg
cam1,2026-01-09 07:30:18,52,18,1,1,72,data/cam1/cam1_20260109_003018.jpg
cam2,2026-01-09 07:30:19,34,3,0,0,37,data/cam2/cam2_20260109_003019.jpg
cam3,2026-01-09 07:30:19,33,2,0,1,36,data/cam3/cam3_20260109_003019.jpg
cam4,2026-01-09 07:30:20,53,6,1,0,60,data/cam4/cam4_20260109_003020.jpg
cam5,2026-01-09 07:30:21,50,17,0,0,67,data/cam5/cam5_20260109_003021.jpg
cam6,2026-01-09 07:30:22,40,3,0,2,45,data/cam6/cam6_20260109_003022.jpg
cam7,2026-01-09 07:30:23,29,5,0,0,34,data/cam7/cam7_20260109_003023.jpg
cam8,2026-01-09 07:30:24,39,13,0,0,52,data/cam8/cam8_20260109_003024.jpg
cam1,2026-01-09 07:35:18,69,27,0,1,97,data/cam1/cam1_20260109_003518.jpg
cam2,2026-01-09 07:35:19,24,7,0,1,32,data/cam2/cam2_20260109_003519.jpg
cam3,2026-01-09 07:35:19,30,5,0,0,35,data/cam3/cam3_20260109_003519.jpg
cam4,2026-01-09 07:35:20,48,8,0,0,56,data/cam4/cam4_20260109_003520.jpg
cam5,2026-01-09 07:35:21,44,27,0,1,72,data/cam5/cam5_20260109_003521.jpg
cam6,2026-01-09 07:35:22,48,6,0,0,54,data/cam6/cam6_20260109_003522.jpg
cam7,2026-01-09 07:35:22,29,2,0,0,31,data/cam7/cam7_20260109_003522.jpg
cam8,2026-01-09 07:35:23,25,16,0,0,41,data/cam8/cam8_20260109_003523.jpg
cam1,2026-01-09 07:40:18,16,11,0,1,28,data/cam1/cam1_20260109_004018.jpg
cam2,2026-01-09 07:40:19,15,1,0,0,16,data/cam2/cam2_20260109_004019.jpg
cam3,2026-01-09 07:40:19,23,3,0,0,26,data/cam3/cam3_20260109_004019.jpg
cam4,2026-01-09 07:40:20,66,5,0,1,72,data/cam4/cam4_20260109_004020.jpg
cam5,2026-01-09 07:40:21,34,14,0,1,49,data/cam5/cam5_20260109_004021.jpg
cam6,2026-01-09 07:40:22,42,4,1,0,47,data/cam6/cam6_20260109_004022.jpg
cam7,2026-01-09 07:40:23,42,4,0,0,46,data/cam7/cam7_20260109_004023.jpg
cam8,2026-01-09 07:40:24,47,10,1,1,59,data/cam8/cam8_20260109_004024.jpg
cam1,2026-01-09 07:45:18,66,13,1,0,80,data/cam1/cam1_20260109_004518.jpg
cam2,2026-01-09 07:45:19,24,7,0,0,31,data/cam2/cam2_20260109_004519.jpg
cam3,2026-01-09 07:45:20,12,4,0,0,16,data/cam3/cam3_20260109_004520.jpg
cam4,2026-01-09 07:45:20,64,6,0,0,70,data/cam4/cam4_20260109_004520.jpg
cam5,2026-01-09 07:45:21,52,11,0,2,65,data/cam5/cam5_20260109_004521.jpg
cam6,2026-01-09 07:45:22,49,3,0,0,52,data/cam6/cam6_20260109_004522.jpg
cam7,2026-01-09 07:45:22,31,2,0,0,33,data/cam7/cam7_20260109_004522.jpg
cam8,2026-01-09 07:45:23,36,15,0,2,53,data/cam8/cam8_20260109_004523.jpg
cam1,2026-01-09 07:50:18,63,29,0,0,92,data/cam1/cam1_20260109_005018.jpg
cam2,2026-01-09 07:50:19,32,8,0,1,41,data/cam2/cam2_20260109_005019.jpg
cam3,2026-01-09 07:50:19,26,2,1,1,30,data/cam3/cam3_20260109_005019.jpg
cam4,2026-01-09 07:50:20,61,6,0,1,68,data/cam4/cam4_20260109_005020.jpg
cam5,2026-01-09 07:50:21,46,8,0,3,57,data/cam5/cam5_20260109_005021.jpg
cam6,2026-01-09 07:50:21,47,7,0,3,57,data/cam6/cam6_20260109_005021.jpg
cam7,2026-01-09 07:50:22,38,3,0,0,41,data/cam7/cam7_20260109_005022.jpg
cam8,2026-01-09 07:50:23,50,13,0,0,63,data/cam8/cam8_20260109_005023.jpg
cam1,2026-01-09 07:55:18,42,18,1,0,61,data/cam1/cam1_20260109_005518.jpg
cam2,2026-01-09 07:55:19,22,3,1,0,26,data/cam2/cam2_20260109_005519.jpg
cam3,2026-01-09 07:55:20,27,4,0,0,31,data/cam3/cam3_20260109_005520.jpg
cam4,2026-01-09 07:55:20,55,12,1,1,69,data/cam4/cam4_20260109_005520.jpg
cam5,2026-01-09 07:55:21,51,16,1,0,68,data/cam5/cam5_20260109_005521.jpg
cam6,2026-01-09 07:55:22,55,8,0,0,63,data/cam6/cam6_20260109_005522.jpg
cam7,2026-01-09 07:55:23,20,4,0,0,24,data/cam7/cam7_20260109_005523.jpg
cam8,2026-01-09 07:55:24,40,10,0,4,54,data/cam8/cam8_20260109_005524.jpg
cam1,2026-01-09 08:00:18,23,14,1,1,39,data/cam1/cam1_20260109_010018.jpg
cam2,2026-01-09 08:00:18,29,4,0,0,33,data/cam2/cam2_20260109_010018.jpg
cam3,2026-01-09 08:00:19,32,4,0,0,36,data/cam3/cam3_20260109_010019.jpg
cam4,2026-01-09 08:00:20,46,7,0,2,55,data/cam4/cam4_20260109_010020.jpg
cam5,2026-01-09 08:00:21,35,21,1,0,57,data/cam5/cam5_20260109_010021.jpg
cam6,2026-01-09 08:00:21,47,7,0,1,55,data/cam6/cam6_20260109_010021.jpg
cam7,2026-01-09 08:00:22,37,3,0,0,40,data/cam7/cam7_20260109_010022.jpg
cam8,2026-01-09 08:00:22,38,11,0,1,50,data/cam8/cam8_20260109_010022.jpg
cam1,2026-01-09 08:05:18,61,24,1,1,87,data/cam1/cam1_20260109_010518.jpg
cam2,2026-01-09 08:05:19,25,6,0,1,32,data/cam2/cam2_20260109_010519.jpg
cam3,2026-01-09 08:05:19,29,6,0,0,35,data/cam3/cam3_20260109_010519.jpg
cam4,2026-01-09 08:05:20,44,12,1,1,58,data/cam4/cam4_20260109_010520.jpg
cam5,2026-01-09 08:05:21,7,16,2,3,28,data/cam5/cam5_20260109_010521.jpg
cam6,2026-01-09 08:05:21,39,7,0,1,47,data/cam6/cam6_20260109_010521.jpg
cam7,2026-01-09 08:05:22,21,6,0,0,27,data/cam7/cam7_20260109_010522.jpg
cam8,2026-01-09 08:05:23,36,6,0,1,43,data/cam8/cam8_20260109_010523.jpg
cam1,2026-01-09 08:10:18,25,15,0,0,40,data/cam1/cam1_20260109_011018.jpg
cam2,2026-01-09 08:10:19,20,7,0,0,27,data/cam2/cam2_20260109_011019.jpg
cam3,2026-01-09 08:10:19,23,6,1,0,30,data/cam3/cam3_20260109_011019.jpg
cam4,2026-01-09 08:10:20,46,11,0,3,60,data/cam4/cam4_20260109_011020.jpg
cam5,2026-01-09 08:10:21,24,16,0,1,41,data/cam5/cam5_20260109_011021.jpg
cam6,2026-01-09 08:10:22,35,11,0,1,47,data/cam6/cam6_20260109_011022.jpg
cam7,2026-01-09 08:10:23,22,3,0,1,26,data/cam7/cam7_20260109_011023.jpg
cam8,2026-01-09 08:10:23,39,13,1,3,56,data/cam8/cam8_20260109_011023.jpg
cam1,2026-01-09 08:15:18,42,21,0,0,63,data/cam1/cam1_20260109_011518.jpg
cam2,2026-01-09 08:15:19,18,5,1,0,24,data/cam2/cam2_20260109_011519.jpg
cam3,2026-01-09 08:15:19,30,5,0,0,35,data/cam3/cam3_20260109_011519.jpg
cam4,2026-01-09 08:15:20,47,11,1,1,60,data/cam4/cam4_20260109_011520.jpg
cam5,2026-01-09 08:15:21,5,21,2,1,29,data/cam5/cam5_20260109_011521.jpg
cam6,2026-01-09 08:15:21,39,6,0,1,46,data/cam6/cam6_20260109_011521.jpg
cam7,2026-01-09 08:15:22,19,6,1,1,27,data/cam7/cam7_20260109_011522.jpg
cam8,2026-01-09 08:15:23,54,17,0,0,71,data/cam8/cam8_20260109_011523.jpg
cam1,2026-01-09 08:20:18,31,22,0,1,54,data/cam1/cam1_20260109_012018.jpg
cam2,2026-01-09 08:20:18,27,3,0,0,30,data/cam2/cam2_20260109_012018.jpg
cam3,2026-01-09 08:20:19,21,5,0,1,27,data/cam3/cam3_20260109_012019.jpg
cam4,2026-01-09 08:20:20,38,13,0,0,51,data/cam4/cam4_20260109_012020.jpg
cam5,2026-01-09 08:20:21,10,22,1,1,34,data/cam5/cam5_20260109_012021.jpg
cam6,2026-01-09 08:20:21,27,13,0,0,40,data/cam6/cam6_20260109_012021.jpg
cam7,2026-01-09 08:20:22,38,0,2,0,40,data/cam7/cam7_20260109_012022.jpg
cam8,2026-01-09 08:20:23,42,13,0,1,56,data/cam8/cam8_20260109_012023.jpg
cam1,2026-01-09 08:25:18,29,33,0,2,64,data/cam1/cam1_20260109_012518.jpg
cam2,2026-01-09 08:25:19,32,7,0,1,40,data/cam2/cam2_20260109_012519.jpg
cam3,2026-01-09 08:25:20,30,5,0,2,37,data/cam3/cam3_20260109_012520.jpg
cam4,2026-01-09 08:25:20,54,7,0,0,61,data/cam4/cam4_20260109_012520.jpg
cam5,2026-01-09 08:25:21,23,25,0,1,49,data/cam5/cam5_20260109_012521.jpg
cam6,2026-01-09 08:25:22,55,6,2,2,65,data/cam6/cam6_20260109_012522.jpg
cam7,2026-01-09 08:25:22,28,2,0,1,31,data/cam7/cam7_20260109_012522.jpg
cam8,2026-01-09 08:25:23,31,12,0,1,44,data/cam8/cam8_20260109_012523.jpg
cam1,2026-01-09 08:28:43,22,29,0,1,52,data/cam1/cam1_20260109_012843.jpg
cam2,2026-01-09 08:28:43,25,11,0,1,37,data/cam2/cam2_20260109_012843.jpg
cam3,2026-01-09 08:28:44,30,5,0,0,35,data/cam3/cam3_20260109_012844.jpg
cam4,2026-01-09 08:28:45,47,4,0,0,51,data/cam4/cam4_20260109_012845.jpg
cam5,2026-01-09 08:28:45,16,44,1,4,65,data/cam5/cam5_20260109_012845.jpg
cam6,2026-01-09 08:28:46,36,8,0,1,45,data/cam6/cam6_20260109_012846.jpg
cam7,2026-01-09 08:28:47,24,3,0,0,27,data/cam7/cam7_20260109_012847.jpg
cam8,2026-01-09 08:28:47,26,17,1,4,48,data/cam8/cam8_20260109_012847.jpg
cam1,2026-01-09 08:33:43,53,29,1,2,85,data/cam1/cam1_20260109_013343.jpg
cam2,2026-01-09 08:33:44,27,7,1,2,37,data/cam2/cam2_20260109_013344.jpg
cam3,2026-01-09 08:33:45,20,12,0,0,32,data/cam3/cam3_20260109_013345.jpg
cam4,2026-01-09 08:33:46,45,2,1,0,48,data/cam4/cam4_20260109_013346.jpg
cam5,2026-01-09 08:33:47,21,38,1,1,61,data/cam5/cam5_20260109_013347.jpg
cam6,2026-01-09 08:33:47,38,10,0,0,48,data/cam6/cam6_20260109_013347.jpg
cam7,2026-01-09 08:33:48,29,5,0,0,34,data/cam7/cam7_20260109_013348.jpg
cam8,2026-01-09 08:33:49,37,22,0,0,59,data/cam8/cam8_20260109_013349.jpg
cam1,2026-01-09 08:38:43,26,18,0,4,48,data/cam1/cam1_20260109_013843.jpg
cam2,2026-01-09 08:38:44,18,4,0,1,23,data/cam2/cam2_20260109_013844.jpg
cam3,2026-01-09 08:38:44,19,7,0,0,26,data/cam3/cam3_20260109_013844.jpg
cam4,2026-01-09 08:38:45,43,7,0,1,51,data/cam4/cam4_20260109_013845.jpg
cam5,2026-01-09 08:38:46,20,37,0,1,58,data/cam5/cam5_20260109_013846.jpg
cam6,2026-01-09 08:38:47,34,6,0,1,41,data/cam6/cam6_20260109_013847.jpg
cam7,2026-01-09 08:38:48,29,7,1,1,38,data/cam7/cam7_20260109_013848.jpg
cam8,2026-01-09 08:38:49,49,21,0,1,71,data/cam8/cam8_20260109_013849.jpg
cam1,2026-01-09 08:43:43,49,29,0,2,80,data/cam1/cam1_20260109_014343.jpg
cam2,2026-01-09 08:43:44,45,5,0,0,50,data/cam2/cam2_20260109_014344.jpg
cam3,2026-01-09 08:43:45,30,3,0,0,33,data/cam3/cam3_20260109_014345.jpg
cam4,2026-01-09 08:43:46,34,8,0,3,45,data/cam4/cam4_20260109_014346.jpg
cam5,2026-01-09 08:43:47,22,41,0,0,63,data/cam5/cam5_20260109_014347.jpg
cam6,2026-01-09 08:43:48,38,7,1,2,48,data/cam6/cam6_20260109_014348.jpg
cam7,2026-01-09 08:43:48,24,3,0,0,27,data/cam7/cam7_20260109_014348.jpg
cam8,2026-01-09 08:43:49,31,11,1,3,46,data/cam8/cam8_20260109_014349.jpg
cam1,2026-01-09 08:48:43,36,17,0,1,54,data/cam1/cam1_20260109_014843.jpg
cam2,2026-01-09 08:48:44,27,9,2,1,39,data/cam2/cam2_20260109_014844.jpg
cam3,2026-01-09 08:48:45,32,5,1,0,38,data/cam3/cam3_20260109_014845.jpg
cam4,2026-01-09 08:48:45,62,8,0,0,70,data/cam4/cam4_20260109_014845.jpg
cam5,2026-01-09 08:48:46,33,35,0,0,68,data/cam5/cam5_20260109_014846.jpg
cam6,2026-01-09 08:48:47,37,12,0,1,50,data/cam6/cam6_20260109_014847.jpg
cam7,2026-01-09 08:48:47,41,8,0,0,49,data/cam7/cam7_20260109_014847.jpg
cam8,2026-01-09 08:48:48,48,12,0,0,60,data/cam8/cam8_20260109_014848.jpg
cam1,2026-01-09 10:39:44,30,20,5,0,55,data/cam1/cam1_20260109_033944.jpg
cam2,2026-01-09 10:39:47,11,3,0,1,15,data/cam2/cam2_20260109_033947.jpg
cam3,2026-01-09 10:39:51,27,7,1,1,36,data/cam3/cam3_20260109_033951.jpg
cam4,2026-01-09 10:39:53,47,13,10,0,70,data/cam4/cam4_20260109_033953.jpg
cam5,2026-01-09 10:39:55,40,22,2,0,64,data/cam5/cam5_20260109_033955.jpg
cam6,2026-01-09 10:39:58,49,3,0,0,52,data/cam6/cam6_20260109_033958.jpg
cam7,2026-01-09 10:40:00,31,5,2,0,38,data/cam7/cam7_20260109_034000.jpg
cam8,2026-01-09 10:40:03,53,17,3,1,74,data/cam8/cam8_20260109_034003.jpg
cam1,2026-01-09 10:44:44,27,22,4,0,53,data/cam1/cam1_20260109_034444.jpg
cam2,2026-01-09 10:44:45,16,6,4,1,27,data/cam2/cam2_20260109_034445.jpg
cam3,2026-01-09 10:44:46,18,7,5,0,30,data/cam3/cam3_20260109_034446.jpg
cam4,2026-01-09 10:44:47,31,12,5,1,49,data/cam4/cam4_20260109_034447.jpg
cam5,2026-01-09 10:44:48,17,19,8,1,45,data/cam5/cam5_20260109_034448.jpg
cam6,2026-01-09 10:44:48,25,5,5,1,36,data/cam6/cam6_20260109_034448.jpg
cam7,2026-01-09 10:44:49,30,3,1,1,35,data/cam7/cam7_20260109_034449.jpg
cam8,2026-01-09 10:44:50,36,15,0,1,52,data/cam8/cam8_20260109_034450.jpg
